Data,Último,Abertura,Máxima,Mínima,Variacao (%)
2023-08-09,118409.0,119090.0,119090.0,117901.0,-0.0057
2023-08-10,118350.0,118412.0,119438.0,118113.0,-0.0005
2023-08-11,118065.0,118350.0,119054.0,117415.0,-0.0024
2023-08-14,116810.0,118067.0,118082.0,116530.0,-0.0106
2023-08-15,116171.0,116809.0,117697.0,116033.0,-0.0055
2023-08-16,115592.0,116171.0,117338.0,115534.0,-0.005
2023-08-17,114982.0,115592.0,116610.0,114859.0,-0.0053
2023-08-18,115409.0,114973.0,115729.0,114423.0,0.0037
2023-08-21,114429.0,115404.0,115425.0,114067.0,-0.0085
2023-08-22,116156.0,114433.0,116286.0,114433.0,0.0151
2023-08-23,118135.0,116160.0,118135.0,116159.0,0.017
2023-08-24,117026.0,118135.0,118136.0,116848.0,-0.0094
2023-08-25,115837.0,117025.0,117252.0,115397.0,-0.0102
2023-08-28,117121.0,115838.0,117253.0,115836.0,0.0111
2023-08-29,118404.0,117124.0,118493.0,117124.0,0.011
2023-08-30,117535.0,118404.0,118841.0,117471.0,-0.0073
2023-08-31,115742.0,117537.0,117637.0,115742.0,-0.0153
2023-09-01,117893.0,115744.0,117991.0,115744.0,0.0186
2023-09-04,117777.0,117893.0,118576.0,117590.0,-0.001
2023-09-05,117331.0,117776.0,117957.0,116637.0,-0.0038
2023-09-06,115985.0,117331.0,117971.0,115984.0,-0.0115
2023-09-08,115313.0,115979.0,115979.0,114839.0,-0.0058
2023-09-11,116883.0,115316.0,117131.0,115316.0,0.0136
2023-09-12,117968.0,116885.0,118154.0,116885.0,0.0093
2023-09-13,118176.0,117968.0,119318.0,117722.0,0.0018
2023-09-14,119392.0,118181.0,119748.0,118181.0,0.0103
2023-09-15,118758.0,119393.0,119780.0,118666.0,-0.0053
2023-09-18,118288.0,118759.0,119486.0,118123.0,-0.004
2023-09-19,117846.0,118288.0,118458.0,117628.0,-0.0037
2023-09-20,118695.0,117864.0,119616.0,117847.0,0.0072
2023-09-21,116145.0,118695.0,118695.0,116013.0,-0.0215
2023-09-22,116009.0,116147.0,116968.0,115855.0,-0.0012
2023-09-25,115925.0,116009.0,116031.0,115573.0,-0.0007
2023-09-26,114193.0,115922.0,115922.0,114162.0,-0.0149
2023-09-27,114327.0,114193.0,115340.0,113366.0,0.0012
2023-09-28,115731.0,114327.0,115954.0,114180.0,0.0123
2023-09-29,116565.0,115742.0,116899.0,115742.0,0.0072
2023-10-02,115057.0,116565.0,116672.0,114761.0,-0.0129
2023-10-03,113419.0,115055.0,115056.0,113151.0,-0.0142
2023-10-04,113607.0,113430.0,114075.0,113036.0,0.0017
2023-10-05,113284.0,113609.0,114359.0,112705.0,-0.0028
2023-10-06,114170.0,113283.0,114491.0,111599.0,0.0078
2023-10-09,115156.0,114169.0,115219.0,113448.0,0.0086
2023-10-10,116737.0,115158.0,116900.0,115158.0,0.0137
2023-10-11,117051.0,116737.0,117099.0,116231.0,0.0027
2023-10-13,115754.0,117050.0,117070.0,115658.0,-0.0111
2023-10-16,116534.0,115760.0,116905.0,115760.0,0.0067
2023-10-17,115908.0,116526.0,116917.0,115564.0,-0.0054
2023-10-18,114060.0,115907.0,115907.0,113952.0,-0.016
2023-10-19,114004.0,114059.0,115063.0,113768.0,-0.0005
2023-10-20,113155.0,113996.0,114090.0,112533.0,-0.0074
2023-10-23,112785.0,113145.0,113680.0,112164.0,-0.0033
2023-10-24,113762.0,112814.0,114249.0,112814.0,0.0087
2023-10-25,112830.0,113762.0,114319.0,112680.0,-0.0082
2023-10-26,114777.0,112840.0,114886.0,112840.0,0.0173
2023-10-27,113301.0,114777.0,115342.0,112953.0,-0.0129
2023-10-30,112532.0,113303.0,114204.0,112309.0,-0.0068
2023-10-31,113144.0,112534.0,113597.0,112098.0,0.0054
2023-11-01,115053.0,113157.0,115433.0,113157.0,0.0169
2023-11-03,118160.0,115062.0,118502.0,115062.0,0.027
2023-11-06,118431.0,118160.0,118758.0,118045.0,0.0023
2023-11-07,119268.0,118422.0,119577.0,118026.0,0.0071
2023-11-08,119177.0,119268.0,119976.0,118464.0,-0.0008
2023-11-09,119034.0,119180.0,120257.0,118446.0,-0.0012
2023-11-10,120568.0,119036.0,120823.0,119036.0,0.0129
2023-11-13,120410.0,120561.0,120606.0,119878.0,-0.0013
2023-11-14,123166.0,120411.0,123370.0,120411.0,0.0229
2023-11-16,124639.0,123165.0,124737.0,123165.0,0.012
2023-11-17,124773.0,124639.0,125431.0,124547.0,0.0011
2023-11-20,125957.0,124773.0,126162.0,124773.0,0.0095
2023-11-21,125626.0,125957.0,125957.0,125060.0,-0.0026
2023-11-22,126035.0,125626.0,126875.0,125439.0,0.0033
2023-11-23,126576.0,126035.0,126760.0,125764.0,0.0043
2023-11-24,125517.0,126553.0,126553.0,125341.0,-0.0084
2023-11-27,125731.0,125517.0,125826.0,124840.0,0.0017
2023-11-28,126538.0,125726.0,126916.0,125388.0,0.0064
2023-11-29,126166.0,126541.0,127388.0,126018.0,-0.0029
2023-11-30,127331.0,126168.0,127399.0,126168.0,0.0092
2023-12-01,128185.0,127331.0,128185.0,126656.0,0.0067
2023-12-04,126803.0,128183.0,128183.0,126643.0,-0.0108
2023-12-05,126903.0,126802.0,127489.0,126491.0,0.0008
2023-12-06,125623.0,126907.0,127538.0,125614.0,-0.0101
2023-12-07,126010.0,125623.0,126581.0,125566.0,0.0031
2023-12-08,127094.0,126010.0,127289.0,125562.0,0.0086
2023-12-11,126916.0,127093.0,127154.0,126526.0,-0.0014
2023-12-12,126403.0,126923.0,127359.0,126013.0,-0.004
2023-12-13,129465.0,126406.0,129793.0,126299.0,0.0242
2023-12-14,130842.0,129469.0,131260.0,129469.0,0.0106
2023-12-15,130197.0,130842.0,131661.0,129884.0,-0.0049
2023-12-18,131084.0,130202.0,131447.0,130198.0,0.0068
2023-12-19,131851.0,131088.0,132047.0,131086.0,0.0059
2023-12-20,130804.0,131851.0,132341.0,130710.0,-0.0079
2023-12-21,132182.0,130826.0,132277.0,130822.0,0.0105
2023-12-22,132753.0,132182.0,133035.0,132094.0,0.0043
2023-12-26,133533.0,132753.0,133645.0,132753.0,0.0059
2023-12-27,134194.0,133523.0,134195.0,133328.0,0.0049
2023-12-28,134185.0,134194.0,134392.0,133832.0,-0.0001
2024-01-02,132697.0,134186.0,134195.0,132095.0,-0.0111
2024-01-03,132834.0,132697.0,133576.0,132250.0,0.001
2024-01-04,131226.0,132831.0,132885.0,131024.0,-0.0121
2024-01-05,132023.0,131218.0,132635.0,130579.0,0.0061
2024-01-08,132427.0,132023.0,132498.0,131015.0,0.0031
2024-01-09,131447.0,132424.0,132426.0,131203.0,-0.0074
2024-01-10,130841.0,131447.0,131628.0,130438.0,-0.0046
2024-01-11,130649.0,130841.0,131308.0,129898.0,-0.0015
2024-01-12,130988.0,130652.0,131927.0,130410.0,0.0026
2024-01-15,131521.0,130988.0,131606.0,130253.0,0.0041
2024-01-16,129294.0,131515.0,131517.0,129147.0,-0.0169
2024-01-17,128524.0,129293.0,129296.0,128312.0,-0.006
2024-01-18,127316.0,128524.0,129047.0,127316.0,-0.0094
2024-01-19,127636.0,127319.0,127820.0,126533.0,0.0025
2024-01-22,126602.0,127636.0,127843.0,125876.0,-0.0081
2024-01-23,128263.0,126612.0,128331.0,126612.0,0.0131
2024-01-24,127816.0,128275.0,129446.0,127680.0,-0.0035
2024-01-25,128169.0,127815.0,128697.0,127803.0,0.0028
2024-01-26,128967.0,128196.0,129252.0,127869.0,0.0062
2024-01-29,128503.0,128970.0,129068.0,127853.0,-0.0036
2024-01-30,127402.0,128492.0,128492.0,127105.0,-0.0086
2024-01-31,127752.0,127402.0,129558.0,127326.0,0.0028
2024-02-01,128481.0,127752.0,128481.0,127284.0,0.0057
2024-02-02,127182.0,128471.0,128878.0,126628.0,-0.0101
2024-02-05,127593.0,127182.0,127834.0,126443.0,0.0032
2024-02-06,130416.0,127593.0,130417.0,127593.0,0.0221
2024-02-07,129950.0,130412.0,130552.0,129426.0,-0.0036
2024-02-08,128217.0,129950.0,130126.0,127912.0,-0.0133
2024-02-09,128026.0,128216.0,128896.0,127579.0,-0.0015
2024-02-14,127018.0,128026.0,128026.0,126663.0,-0.0079
2024-02-15,127804.0,127018.0,127824.0,126932.0,0.0062
2024-02-16,128726.0,127809.0,129069.0,127653.0,0.0072
2024-02-19,129036.0,128720.0,129036.0,128097.0,0.0024
2024-02-20,129916.0,129033.0,129916.0,128326.0,0.0068
2024-02-21,130032.0,129916.0,130034.0,129359.0,0.0009
2024-02-22,130241.0,130035.0,130829.0,129971.0,0.0016
2024-02-23,129419.0,130240.0,130624.0,129077.0,-0.0063
2024-02-26,129609.0,129417.0,129978.0,129077.0,0.0015
2024-02-27,131689.0,129613.0,131696.0,129613.0,0.0161
2024-02-28,130155.0,131685.0,131685.0,129771.0,-0.0116
2024-02-29,129020.0,130155.0,130155.0,128669.0,-0.0087
2024-03-01,129180.0,129026.0,129716.0,128717.0,0.0012
2024-03-04,128341.0,129176.0,129307.0,128278.0,-0.0065
2024-03-05,128098.0,128336.0,128989.0,127823.0,-0.0019
2024-03-06,128890.0,128099.0,129323.0,128099.0,0.0062
2024-03-07,128340.0,128890.0,129188.0,128033.0,-0.0043
2024-03-08,127071.0,128335.0,128338.0,125802.0,-0.0099
2024-03-11,126124.0,127068.0,127068.0,126065.0,-0.0075
2024-03-12,127668.0,126124.0,128039.0,126121.0,0.0122
2024-03-13,128006.0,127668.0,128530.0,127439.0,0.0026
2024-03-14,127690.0,127992.0,128256.0,127192.0,-0.0025
2024-03-15,126742.0,127682.0,127957.0,126502.0,-0.0074
2024-03-18,126954.0,126758.0,127540.0,126272.0,0.0017
2024-03-19,127529.0,126955.0,128000.0,126955.0,0.0045
2024-03-20,129125.0,127534.0,129210.0,127349.0,0.0125
2024-03-21,128159.0,129125.0,129556.0,128093.0,-0.0075
2024-03-22,127027.0,128159.0,128159.0,126879.0,-0.0088
2024-03-25,126931.0,127027.0,127224.0,126750.0,-0.0008
2024-03-26,126863.0,126931.0,127193.0,126591.0,-0.0005
2024-03-27,127691.0,126863.0,127756.0,126223.0,0.0065
2024-03-28,128106.0,127689.0,128364.0,127270.0,0.0033
2024-04-01,126990.0,128106.0,128659.0,126772.0,-0.0087
2024-04-02,127549.0,126990.0,127654.0,126669.0,0.0044
2024-04-03,127318.0,127546.0,127694.0,126181.0,-0.0018
2024-04-04,127428.0,127313.0,129627.0,127178.0,0.0009
2024-04-05,126795.0,127422.0,127432.0,126394.0,-0.005
2024-04-08,128857.0,126796.0,129178.0,126796.0,0.0163
2024-04-09,129890.0,128858.0,129956.0,128826.0,0.008
2024-04-10,128054.0,129872.0,129872.0,127732.0,-0.0141
2024-04-11,127396.0,128051.0,128051.0,127069.0,-0.0051
2024-04-12,125946.0,127396.0,127640.0,125635.0,-0.0114
2024-04-15,125334.0,125946.0,126250.0,125034.0,-0.0049
2024-04-16,124389.0,125316.0,125316.0,123756.0,-0.0075
2024-04-17,124171.0,124389.0,125301.0,123642.0,-0.0017
2024-04-18,124196.0,124171.0,125140.0,123397.0,0.0002
2024-04-19,125124.0,124197.0,125509.0,124056.0,0.0075
2024-04-22,125573.0,125124.0,126081.0,124633.0,0.0036
2024-04-23,125148.0,125572.0,125826.0,124310.0,-0.0034
2024-04-24,124741.0,125149.0,125473.0,124556.0,-0.0033
2024-04-25,124646.0,124718.0,124732.0,123703.0,-0.0008
2024-04-26,126526.0,124651.0,126826.0,124651.0,0.0151
2024-04-29,127352.0,126527.0,127352.0,126467.0,0.0065
2024-04-30,125924.0,127352.0,127352.0,125856.0,-0.0112
2024-05-02,127122.0,125926.0,127670.0,125926.0,0.0095
2024-05-03,128509.0,127130.0,128787.0,127130.0,0.0109
2024-05-06,128466.0,128506.0,129181.0,128294.0,-0.0003
2024-05-07,129210.0,128466.0,129745.0,128464.0,0.0058
2024-05-08,129481.0,129210.0,129564.0,128048.0,0.0021
2024-05-09,128188.0,129468.0,129468.0,127376.0,-0.01
2024-05-10,127600.0,128188.0,129022.0,127467.0,-0.0046
2024-05-13,128155.0,127600.0,128669.0,127599.0,0.0044
2024-05-14,128515.0,128155.0,128965.0,127962.0,0.0028
2024-05-15,128028.0,128514.0,128646.0,127029.0,-0.0038
2024-05-16,128284.0,128029.0,128965.0,127922.0,0.002
2024-05-17,128151.0,128280.0,128464.0,127696.0,-0.001
2024-05-20,127751.0,128151.0,128730.0,127488.0,-0.0031
2024-05-21,127412.0,127754.0,128272.0,127205.0,-0.0027
2024-05-22,125650.0,127412.0,127412.0,125524.0,-0.0138
2024-05-23,124729.0,125650.0,125665.0,124431.0,-0.0073
2024-05-24,124306.0,124731.0,125257.0,124259.0,-0.0034
2024-05-27,124496.0,124297.0,124535.0,124081.0,0.0015
2024-05-28,123780.0,124498.0,125392.0,123537.0,-0.0058
2024-05-29,122707.0,123780.0,123780.0,122458.0,-0.0087
2024-05-31,122098.0,122704.0,122837.0,121929.0,-0.005
2024-06-03,122032.0,122100.0,122495.0,121496.0,-0.0005
2024-06-04,121802.0,122032.0,122032.0,120878.0,-0.0019
2024-06-05,121407.0,121803.0,122170.0,121253.0,-0.0032
2024-06-06,122899.0,121408.0,123246.0,121377.0,0.0123
2024-06-07,120767.0,122899.0,122899.0,120679.0,-0.0173
2024-06-10,120760.0,120769.0,121421.0,120540.0,-0.0001
2024-06-11,121635.0,120760.0,121759.0,120757.0,0.0073
2024-06-12,119936.0,121644.0,122483.0,119544.0,-0.014
2024-06-13,119568.0,119936.0,120222.0,119171.0,-0.0031
2024-06-14,119662.0,119558.0,120214.0,118828.0,0.0008
2024-06-17,119138.0,119663.0,119663.0,118685.0,-0.0044
2024-06-18,119630.0,119138.0,120109.0,118872.0,0.0041
2024-06-19,120261.0,119630.0,120383.0,118960.0,0.0053
2024-06-20,120446.0,120267.0,121607.0,120156.0,0.0015
2024-06-21,121341.0,120446.0,121580.0,120061.0,0.0074
2024-06-24,122637.0,121343.0,122840.0,121307.0,0.0107
2024-06-25,122331.0,122634.0,122849.0,121997.0,-0.0025
2024-06-26,122641.0,122331.0,122701.0,121402.0,0.0025
2024-06-27,124308.0,122642.0,124308.0,122642.0,0.0136
2024-06-28,123907.0,124308.0,124500.0,123298.0,-0.0032
2024-07-01,124718.0,123905.0,125220.0,123735.0,0.0065
2024-07-02,124787.0,124720.0,125491.0,124310.0,0.0006
2024-07-03,125662.0,124787.0,126581.0,124787.0,0.007
2024-07-04,126164.0,125666.0,126660.0,125666.0,0.004
2024-07-05,126267.0,126165.0,126662.0,125556.0,0.0008
2024-07-08,126548.0,126280.0,126551.0,125614.0,0.0022
2024-07-09,127108.0,126548.0,127295.0,125937.0,0.0044
2024-07-10,127218.0,127109.0,127769.0,126928.0,0.0009
2024-07-11,128294.0,127221.0,128326.0,127221.0,0.0085
2024-07-12,128897.0,128293.0,129015.0,128002.0,0.0047
2024-07-15,129321.0,128898.0,129485.0,128723.0,0.0033
2024-07-16,129110.0,129322.0,129521.0,128761.0,-0.0016
2024-07-17,129450.0,129112.0,129658.0,128741.0,0.0026
2024-07-18,127652.0,129450.0,129454.0,127523.0,-0.0139
2024-07-19,127616.0,127652.0,128360.0,127413.0,-0.0003
2024-07-22,127860.0,127616.0,128151.0,127456.0,0.0019
2024-07-23,126590.0,127860.0,127860.0,126530.0,-0.0099
2024-07-24,126423.0,126596.0,126823.0,126218.0,-0.0013
2024-07-25,125954.0,126423.0,126423.0,125626.0,-0.0037
2024-07-26,127492.0,125964.0,127700.0,125953.0,0.0122
2024-07-29,126954.0,127492.0,127657.0,126606.0,-0.0042
2024-07-30,126139.0,126951.0,126951.0,125973.0,-0.0064
2024-07-31,127652.0,126139.0,127853.0,126139.0,0.012
2024-08-01,127395.0,127652.0,128762.0,127150.0,-0.002
2024-08-02,125854.0,127395.0,128104.0,125731.0,-0.0121
2024-08-05,125270.0,125851.0,125851.0,123073.0,-0.0046
2024-08-06,126267.0,125270.0,126966.0,125261.0,0.008
2024-08-07,127514.0,126268.0,127517.0,126268.0,0.0099
2024-08-08,128661.0,127515.0,128793.0,127515.0,0.009
2024-08-09,130615.0,128662.0,130631.0,128662.0,0.0152
2024-08-12,131116.0,130615.0,131662.0,130615.0,0.0038
2024-08-13,132398.0,131115.0,132430.0,131115.0,0.0098
2024-08-14,133318.0,132398.0,133777.0,132112.0,0.0069
2024-08-15,134153.0,133319.0,134575.0,133319.0,0.0063
2024-08-16,133953.0,134154.0,134781.0,133852.0,-0.0015
2024-08-19,135778.0,133953.0,136179.0,133953.0,0.0136
2024-08-20,136087.0,135779.0,136330.0,135312.0,0.0023
2024-08-21,136464.0,136088.0,137040.0,136086.0,0.0028
2024-08-22,135173.0,136462.0,136462.0,134836.0,-0.0095
2024-08-23,135608.0,135174.0,136478.0,135174.0,0.0032
2024-08-26,136889.0,135608.0,137013.0,135596.0,0.0094
2024-08-27,136776.0,136888.0,137213.0,136664.0,-0.0008
2024-08-28,137344.0,136776.0,137469.0,135746.0,0.0042
2024-08-29,136041.0,137349.0,137370.0,135858.0,-0.0095
2024-08-30,136004.0,136041.0,136139.0,134910.0,-0.0003
2024-09-02,134906.0,136004.0,136004.0,134497.0,-0.0081
2024-09-03,134353.0,134907.0,135011.0,134171.0,-0.0041
2024-09-04,136111.0,134359.0,136838.0,134359.0,0.0131
2024-09-05,136502.0,136112.0,136656.0,135959.0,0.0029
2024-09-06,134572.0,136508.0,136653.0,134476.0,-0.0141
2024-09-09,134737.0,134574.0,135250.0,134399.0,0.0012
2024-09-10,134320.0,134738.0,134738.0,133754.0,-0.0031
2024-09-11,134677.0,134319.0,135087.0,133757.0,0.0027
2024-09-12,134029.0,134677.0,134777.0,133591.0,-0.0048
2024-09-13,134882.0,134031.0,135879.0,134031.0,0.0064
2024-09-16,135118.0,134885.0,135715.0,134870.0,0.0018
2024-09-17,134960.0,135118.0,135118.0,134180.0,-0.0012
2024-09-18,133748.0,134960.0,135203.0,133748.0,-0.009
2024-09-19,133123.0,133748.0,134759.0,133123.0,-0.0047
2024-09-20,131065.0,133121.0,133128.0,130907.0,-0.0155
2024-09-23,130568.0,131065.0,131065.0,130100.0,-0.0038
2024-09-24,132156.0,130570.0,133073.0,130570.0,0.0122
2024-09-25,131586.0,132156.0,132982.0,131489.0,-0.0043
2024-09-26,133010.0,131595.0,133313.0,131594.0,0.0108
2024-09-27,132730.0,133010.0,133923.0,132628.0,-0.0021
2024-09-30,131816.0,132761.0,133120.0,131816.0,-0.0069
2024-10-01,132495.0,131817.0,133405.0,131817.0,0.0051
2024-10-02,133515.0,132495.0,134922.0,132495.0,0.0077
2024-10-03,131672.0,133514.0,133514.0,131176.0,-0.0138
2024-10-04,131792.0,131672.0,131936.0,131156.0,0.0009
2024-10-07,132018.0,131792.0,132943.0,131676.0,0.0017
2024-10-08,131512.0,132016.0,132016.0,130371.0,-0.0038
2024-10-09,129962.0,131510.0,131520.0,129719.0,-0.0118
2024-10-10,130353.0,129963.0,130418.0,129835.0,0.003
2024-10-11,129992.0,130354.0,130354.0,129338.0,-0.0028
2024-10-14,131005.0,129992.0,131220.0,129729.0,0.0078
2024-10-15,131043.0,131005.0,131457.0,130200.0,0.0003
2024-10-16,131750.0,131045.0,132233.0,130780.0,0.0054
2024-10-17,130793.0,131716.0,131716.0,129902.0,-0.0073
2024-10-18,130499.0,130793.0,131725.0,130121.0,-0.0022
2024-10-21,130362.0,130499.0,131124.0,130157.0,-0.0011
2024-10-22,129951.0,130346.0,130346.0,129094.0,-0.0031
2024-10-23,129233.0,129949.0,129949.0,128589.0,-0.0055
2024-10-24,130067.0,129233.0,130130.0,128798.0,0.0065
2024-10-25,129893.0,130067.0,130529.0,129806.0,-0.0013
2024-10-28,131213.0,129894.0,131421.0,129894.0,0.0102
2024-10-29,130730.0,131214.0,131765.0,130693.0,-0.0037
2024-10-30,130639.0,130730.0,131027.0,130473.0,-0.0007
2024-10-31,129713.0,130639.0,130798.0,129642.0,-0.0071
2024-11-01,128121.0,129718.0,129902.0,128070.0,-0.0123
2024-11-04,130515.0,128130.0,130609.0,128128.0,0.0187
2024-11-05,130661.0,130515.0,130769.0,129692.0,0.0011
2024-11-06,130341.0,130613.0,130670.0,128822.0,-0.0024
2024-11-07,129682.0,130341.0,131319.0,129406.0,-0.0051
2024-11-08,127830.0,129647.0,129647.0,126973.0,-0.0143
2024-11-11,127874.0,127829.0,128095.0,127306.0,0.0003
2024-11-12,127698.0,127873.0,128210.0,127411.0,-0.0014
2024-11-13,127734.0,127698.0,128100.0,126869.0,0.0003
2024-11-14,127792.0,127734.0,128423.0,127389.0,0.0005
2024-11-18,127768.0,127791.0,128277.0,127226.0,-0.0002
2024-11-19,128197.0,127768.0,128579.0,127235.0,0.0034
2024-11-21,126922.0,128197.0,128197.0,126594.0,-0.0099
2024-11-22,129126.0,126944.0,129126.0,126944.0,0.0174
2024-11-25,129036.0,129125.0,129495.0,128932.0,-0.0007
2024-11-26,129922.0,129043.0,130361.0,129042.0,0.0069
2024-11-27,127669.0,129923.0,130283.0,127669.0,-0.0173
2024-11-28,124610.0,127667.0,127668.0,124390.0,-0.024
2024-11-29,125668.0,124611.0,126056.0,123946.0,0.0085
2024-12-02,125236.0,125668.0,125901.0,124734.0,-0.0034
2024-12-03,126139.0,125235.0,126417.0,125233.0,0.0072
2024-12-04,126087.0,126139.0,126720.0,125828.0,-0.0004
2024-12-05,127858.0,126088.0,127989.0,126087.0,0.014
2024-12-06,125946.0,127856.0,127872.0,125833.0,-0.015
2024-12-09,127210.0,125946.0,127542.0,125946.0,0.01
2024-12-10,128228.0,127213.0,128511.0,127213.0,0.008
2024-12-11,129593.0,128228.0,130899.0,127362.0,0.0106
2024-12-12,126042.0,129587.0,129587.0,125829.0,-0.0274
2024-12-13,124612.0,126102.0,126290.0,124578.0,-0.0113
2024-12-16,123560.0,124610.0,124956.0,123495.0,-0.0084
2024-12-17,124698.0,123560.0,125301.0,123560.0,0.0092
2024-12-18,120772.0,124699.0,124699.0,120457.0,-0.0315
2024-12-19,121188.0,120768.0,121770.0,120768.0,0.0034
2024-12-20,122102.0,121183.0,122209.0,120700.0,0.0075
2024-12-23,120767.0,122105.0,122105.0,120617.0,-0.0109
2024-12-26,121078.0,120767.0,121612.0,120428.0,0.0026
2024-12-27,120269.0,121078.0,121609.0,120252.0,-0.0067
2024-12-30,120283.0,120267.0,121050.0,120158.0,0.0001
2025-01-02,120125.0,120283.0,120782.0,119120.0,-0.0013
2025-01-03,118533.0,120125.0,120356.0,118404.0,-0.0133
2025-01-06,120022.0,118534.0,120322.0,118534.0,0.0126
2025-01-07,121163.0,120022.0,121713.0,120022.0,0.0095
2025-01-08,119625.0,121160.0,121160.0,119351.0,-0.0127
2025-01-09,119781.0,119625.0,120145.0,119502.0,0.0013
2025-01-10,118856.0,119781.0,120052.0,118732.0,-0.0077
2025-01-13,119007.0,118856.0,119729.0,118743.0,0.0013
2025-01-14,119299.0,119007.0,119451.0,118223.0,0.0025
2025-01-15,122650.0,119309.0,122988.0,119303.0,0.0281
2025-01-16,121234.0,122649.0,122660.0,120796.0,-0.0115
2025-01-17,122350.0,121258.0,122674.0,121074.0,0.0092
2025-01-20,122855.0,122349.0,123172.0,121511.0,0.0041
2025-01-21,123338.0,122850.0,123462.0,122290.0,0.0039
2025-01-22,122972.0,123345.0,123865.0,122926.0,-0.003
2025-01-23,122483.0,122965.0,123958.0,122159.0,-0.004
2025-01-24,122447.0,122483.0,122908.0,122196.0,-0.0003
2025-01-27,124862.0,122443.0,124862.0,122207.0,0.0197
2025-01-28,124056.0,124861.0,124881.0,123973.0,-0.0065
2025-01-29,123432.0,124056.0,124767.0,123278.0,-0.005
2025-01-30,126913.0,123433.0,127169.0,123432.0,0.0282
2025-01-31,126135.0,126914.0,127532.0,126057.0,-0.0061
2025-02-03,125970.0,126135.0,126473.0,125566.0,-0.0013
2025-02-04,125147.0,125964.0,125964.0,124694.0,-0.0065
2025-02-05,125534.0,125146.0,125846.0,124637.0,0.0031
2025-02-06,126225.0,125531.0,126399.0,125249.0,0.0055
2025-02-07,124619.0,126219.0,126524.0,124320.0,-0.0127
2025-02-10,125572.0,124619.0,126386.0,124619.0,0.0076
2025-02-11,126522.0,125571.0,126886.0,125570.0,0.0076
2025-02-12,124380.0,126513.0,126513.0,124116.0,-0.0169
2025-02-13,124850.0,124372.0,124853.0,123778.0,0.0038
2025-02-14,128219.0,124849.0,128482.0,124849.0,0.027
2025-02-17,128552.0,128229.0,129534.0,128229.0,0.0026
2025-02-18,128532.0,128553.0,129294.0,128012.0,-0.0002
2025-02-19,127309.0,128528.0,128528.0,127028.0,-0.0095
2025-02-20,127601.0,127309.0,127871.0,127063.0,0.0023
2025-02-21,127128.0,127601.0,127654.0,126483.0,-0.0037
2025-02-24,125401.0,127129.0,127275.0,125162.0,-0.0136
2025-02-25,125980.0,125401.0,126718.0,125382.0,0.0046
2025-02-26,124769.0,125980.0,126563.0,124732.0,-0.0096
2025-02-27,124799.0,124768.0,125497.0,124352.0,0.0002
2025-02-28,122799.0,124798.0,124916.0,122659.0,-0.016
2025-03-05,123047.0,122799.0,123364.0,122747.0,0.002
2025-03-06,123358.0,123048.0,124112.0,122681.0,0.0025
2025-03-07,125035.0,123357.0,125822.0,122530.0,0.0136
2025-03-10,124519.0,125031.0,125031.0,123471.0,-0.0041
2025-03-11,123507.0,124519.0,124625.0,122636.0,-0.0081
2025-03-12,123864.0,123507.0,124048.0,122969.0,0.0029
2025-03-13,125637.0,123863.0,125774.0,123590.0,0.0143
2025-03-14,128957.0,125647.0,129194.0,125647.0,0.0264
2025-03-17,130834.0,128959.0,131313.0,128957.0,0.0146
2025-03-18,131475.0,130832.0,131834.0,130722.0,0.0049
2025-03-19,132508.0,131476.0,132984.0,131451.0,0.0079
2025-03-20,131955.0,132505.0,132713.0,131813.0,-0.0042
2025-03-21,132345.0,132005.0,132588.0,131776.0,0.003
2025-03-24,131321.0,132344.0,132424.0,130992.0,-0.0077
2025-03-25,132068.0,131327.0,133471.0,131325.0,0.0057
2025-03-26,132520.0,132069.0,132984.0,132068.0,0.0034
2025-03-27,133149.0,132522.0,133904.0,132479.0,0.0047
2025-03-28,131902.0,133143.0,133143.0,131315.0,-0.0094
2025-03-31,130260.0,131900.0,131901.0,130115.0,-0.0125
2025-04-01,131147.0,130267.0,131982.0,130081.0,0.0068
2025-04-02,131190.0,131151.0,131424.0,130393.0,0.0003
2025-04-03,131141.0,131185.0,132552.0,130182.0,-0.0004
2025-04-04,127256.0,131139.0,131139.0,126466.0,-0.0296
2025-04-07,125588.0,127229.0,128411.0,123876.0,-0.0131
2025-04-08,123932.0,125588.0,127652.0,123454.0,-0.0132
2025-04-09,127796.0,123928.0,128649.0,122887.0,0.0312
2025-04-10,126355.0,127796.0,127797.0,124895.0,-0.0113
2025-04-11,127682.0,126355.0,128386.0,126078.0,0.0105
2025-04-14,129454.0,127683.0,129955.0,127683.0,0.0139
2025-04-15,129245.0,129452.0,129927.0,128951.0,-0.0016
2025-04-16,128317.0,129245.0,129605.0,128149.0,-0.0072
2025-04-17,129650.0,128316.0,130091.0,127973.0,0.0104
2025-04-22,130464.0,129650.0,130877.0,128726.0,0.0063
2025-04-23,132216.0,130468.0,133318.0,130468.0,0.0134
2025-04-24,134580.0,132245.0,134938.0,132223.0,0.0179
2025-04-25,134739.0,134579.0,134992.0,134186.0,0.0012
2025-04-28,135016.0,134741.0,135709.0,134711.0,0.0021
2025-04-29,135093.0,135017.0,136150.0,134899.0,0.0006
2025-04-30,135067.0,135094.0,135171.0,133955.0,-0.0002
2025-05-02,135134.0,135067.0,135275.0,134355.0,0.0005
2025-05-05,133491.0,135131.0,135198.0,133390.0,-0.0122
